repository,file_path,file_name,directory,language,extension,loc,size_bytes,is_test_file
pytest,testing/example_scripts/fixtures/test_fixture_named_request.py,test_fixture_named_request.py,testing/example_scripts/fixtures,Python,.py,8,142,True
pytest,testing/example_scripts/fixtures/test_getfixturevalue_dynamic.py,test_getfixturevalue_dynamic.py,testing/example_scripts/fixtures,Python,.py,14,321,True
pytest,testing/example_scripts/issue88_initial_file_multinodes/conftest.py,conftest.py,testing/example_scripts/issue88_initial_file_multinodes,Python,.py,11,387,False
pytest,testing/example_scripts/issue88_initial_file_multinodes/test_hello.py,test_hello.py,testing/example_scripts/issue88_initial_file_multinodes,Python,.py,4,91,True
pytest,testing/example_scripts/issue_519.py,issue_519.py,testing/example_scripts,Python,.py,38,1456,False
pytest,testing/example_scripts/marks/marks_considered_keywords/conftest.py,conftest.py,testing/example_scripts/marks/marks_considered_keywords,Python,.py,0,0,False
pytest,testing/example_scripts/marks/marks_considered_keywords/test_marks_as_keywords.py,test_marks_as_keywords.py,testing/example_scripts/marks/marks_considered_keywords,Python,.py,6,122,True
pytest,testing/example_scripts/perf_examples/collect_stats/generate_folders.py,generate_folders.py,testing/example_scripts/perf_examples/collect_stats,Python,.py,23,919,False
pytest,testing/example_scripts/perf_examples/collect_stats/template_test.py,template_test.py,testing/example_scripts/perf_examples/collect_stats,Python,.py,4,87,True
pytest,testing/example_scripts/tmpdir/tmp_path_fixture.py,tmp_path_fixture.py,testing/example_scripts/tmpdir,Python,.py,7,226,False
pytest,testing/example_scripts/unittest/test_parametrized_fixture_error_message.py,test_parametrized_fixture_error_message.py,testing/example_scripts/unittest,Python,.py,11,285,True
pytest,testing/example_scripts/unittest/test_setup_skip.py,test_setup_skip.py,testing/example_scripts/unittest,Python,.py,11,343,True
pytest,testing/example_scripts/unittest/test_setup_skip_class.py,test_setup_skip_class.py,testing/example_scripts/unittest,Python,.py,12,369,True
pytest,testing/example_scripts/unittest/test_setup_skip_module.py,test_setup_skip_module.py,testing/example_scripts/unittest,Python,.py,10,297,True
pytest,testing/example_scripts/unittest/test_unittest_asyncio.py,test_unittest_asyncio.py,testing/example_scripts/unittest,Python,.py,17,630,True
pytest,testing/example_scripts/unittest/test_unittest_asynctest.py,test_unittest_asynctest.py,testing/example_scripts/unittest,Python,.py,16,470,True
pytest,testing/example_scripts/unittest/test_unittest_plain_async.py,test_unittest_plain_async.py,testing/example_scripts/unittest,Python,.py,6,163,True
pytest,testing/example_scripts/warnings/test_group_warnings_by_message.py,test_group_warnings_by_message.py,testing/example_scripts/warnings,Python,.py,14,333,True
pytest,testing/example_scripts/warnings/test_group_warnings_by_message_summary/test_1.py,test_1.py,testing/example_scripts/warnings/test_group_warnings_by_message_summary,Python,.py,14,335,True
pytest,testing/example_scripts/warnings/test_group_warnings_by_message_summary/test_2.py,test_2.py,testing/example_scripts/warnings/test_group_warnings_by_message_summary,Python,.py,5,119,True
pytest,testing/examples/test_issue519.py,test_issue519.py,testing/examples,Python,.py,6,239,True
pytest,testing/freeze/create_executable.py,create_executable.py,testing/freeze,Python,.py,11,463,False
pytest,testing/freeze/runtests_script.py,runtests_script.py,testing/freeze,Python,.py,9,230,False
pytest,testing/freeze/tests/test_trivial.py,test_trivial.py,testing/freeze/tests,Python,.py,6,170,True
pytest,testing/freeze/tox_run.py,tox_run.py,testing/freeze,Python,.py,13,424,False
pytest,testing/io/test_pprint.py,test_pprint.py,testing/io,Python,.py,662,21006,True
pytest,testing/io/test_saferepr.py,test_saferepr.py,testing/io,Python,.py,168,6131,True
pytest,testing/io/test_terminalwriter.py,test_terminalwriter.py,testing/io,Python,.py,259,9875,True
pytest,testing/io/test_wcwidth.py,test_wcwidth.py,testing/io,Python,.py,35,861,True
pytest,testing/logging/test_fixture.py,test_fixture.py,testing/logging,Python,.py,425,18327,True
pytest,testing/logging/test_formatter.py,test_formatter.py,testing/logging,Python,.py,153,5407,True
pytest,testing/logging/test_reporting.py,test_reporting.py,testing/logging,Python,.py,1333,48577,True
pytest,testing/plugins_integration/bdd_wallet.py,bdd_wallet.py,testing/plugins_integration,Python,.py,27,681,False
pytest,testing/plugins_integration/django_settings.py,django_settings.py,testing/plugins_integration,Python,.py,2,61,False
pytest,testing/plugins_integration/pytest_anyio_integration.py,pytest_anyio_integration.py,testing/plugins_integration,Python,.py,7,161,False
pytest,testing/plugins_integration/pytest_asyncio_integration.py,pytest_asyncio_integration.py,testing/plugins_integration,Python,.py,7,167,False
pytest,testing/plugins_integration/pytest_mock_integration.py,pytest_mock_integration.py,testing/plugins_integration,Python,.py,4,112,False
pytest,testing/plugins_integration/pytest_rerunfailures_integration.py,pytest_rerunfailures_integration.py,testing/plugins_integration,Python,.py,9,304,False
pytest,testing/plugins_integration/pytest_trio_integration.py,pytest_trio_integration.py,testing/plugins_integration,Python,.py,7,158,False
pytest,testing/plugins_integration/pytest_twisted_integration.py,pytest_twisted_integration.py,testing/plugins_integration,Python,.py,13,416,False
pytest,testing/plugins_integration/simple_integration.py,simple_integration.py,testing/plugins_integration,Python,.py,8,186,False
pytest,testing/python/approx.py,approx.py,testing/python,Python,.py,1298,56779,False
pytest,testing/python/collect.py,collect.py,testing/python,Python,.py,1537,56417,False
pytest,testing/python/fixtures.py,fixtures.py,testing/python,Python,.py,5371,193461,False
pytest,testing/python/integration.py,integration.py,testing/python,Python,.py,394,14076,False
pytest,testing/python/metafunc.py,metafunc.py,testing/python,Python,.py,2178,84975,False
pytest,testing/python/raises.py,raises.py,testing/python,Python,.py,435,19250,False
pytest,testing/python/raises_group.py,raises_group.py,testing/python,Python,.py,1231,55895,False
pytest,testing/python/show_fixtures_per_test.py,show_fixtures_per_test.py,testing/python,Python,.py,286,9629,True
pytest,testing/test_argcomplete.py,test_argcomplete.py,testing,Python,.py,72,3235,True
pytest,testing/test_assertion.py,test_assertion.py,testing,Python,.py,2730,101498,True
pytest,testing/test_assertrewrite.py,test_assertrewrite.py,testing,Python,.py,2002,76002,True
pytest,testing/test_assertrewrite_coverage.py,test_assertrewrite_coverage.py,testing,Python,.py,1057,39694,True
pytest,testing/test_cacheprovider.py,test_cacheprovider.py,testing,Python,.py,1291,50026,True
pytest,testing/test_capture.py,test_capture.py,testing,Python,.py,1549,55906,True
pytest,testing/test_collect_imported_tests.py,test_collect_imported_tests.py,testing,Python,.py,84,2889,True
pytest,testing/test_collection.py,test_collection.py,testing,Python,.py,2466,94587,True
pytest,testing/test_compat.py,test_compat.py,testing,Python,.py,151,4949,True
pytest,testing/test_config.py,test_config.py,testing,Python,.py,3120,121057,True
pytest,testing/test_conftest.py,test_conftest.py,testing,Python,.py,957,34932,True
pytest,testing/test_debugging.py,test_debugging.py,testing,Python,.py,1255,46590,True
pytest,testing/test_doctest.py,test_doctest.py,testing,Python,.py,1635,55419,True
pytest,testing/test_entry_points.py,test_entry_points.py,testing,Python,.py,7,315,True
pytest,testing/test_error_diffs.py,test_error_diffs.py,testing,Python,.py,284,8675,True
pytest,testing/test_faulthandler.py,test_faulthandler.py,testing,Python,.py,187,6740,True
pytest,testing/test_findpaths.py,test_findpaths.py,testing,Python,.py,237,10314,True
pytest,testing/test_helpconfig.py,test_helpconfig.py,testing,Python,.py,142,5810,True
pytest,testing/test_junitxml.py,test_junitxml.py,testing,Python,.py,1658,61790,True
pytest,testing/test_legacypath.py,test_legacypath.py,testing,Python,.py,154,5869,True
pytest,testing/test_link_resolve.py,test_link_resolve.py,testing,Python,.py,70,2379,True
pytest,testing/test_main.py,test_main.py,testing,Python,.py,329,12797,True
pytest,testing/test_mark.py,test_mark.py,testing,Python,.py,1297,45144,True
pytest,testing/test_mark_expression.py,test_mark_expression.py,testing,Python,.py,317,11738,True
pytest,testing/test_meta.py,test_meta.py,testing,Python,.py,26,793,True
pytest,testing/test_monkeypatch.py,test_monkeypatch.py,testing,Python,.py,534,18934,True
pytest,testing/test_nodeid.py,test_nodeid.py,testing,Python,.py,143,6738,True
pytest,testing/test_nodes.py,test_nodes.py,testing,Python,.py,130,5404,True
pytest,testing/test_parseopt.py,test_parseopt.py,testing,Python,.py,339,16209,True
pytest,testing/test_pastebin.py,test_pastebin.py,testing,Python,.py,180,7105,True
pytest,testing/test_pathlib.py,test_pathlib.py,testing,Python,.py,1544,64148,True
pytest,testing/test_pluginmanager.py,test_pluginmanager.py,testing,Python,.py,505,21001,True
pytest,testing/test_pytester.py,test_pytester.py,testing,Python,.py,708,28203,True
pytest,testing/test_python_path.py,test_python_path.py,testing,Python,.py,103,4065,True
pytest,testing/test_recwarn.py,test_recwarn.py,testing,Python,.py,542,24695,True
pytest,testing/test_reports.py,test_reports.py,testing,Python,.py,542,23666,True
pytest,testing/test_runner.py,test_runner.py,testing,Python,.py,1091,40471,True
pytest,testing/test_runner_xunit.py,test_runner_xunit.py,testing,Python,.py,241,7857,True
pytest,testing/test_scope.py,test_scope.py,testing,Python,.py,28,1382,True
pytest,testing/test_session.py,test_session.py,testing,Python,.py,415,15535,True
pytest,testing/test_setuponly.py,test_setuponly.py,testing,Python,.py,273,8225,True
pytest,testing/test_setupplan.py,test_setupplan.py,testing,Python,.py,103,3534,True
pytest,testing/test_skipping.py,test_skipping.py,testing,Python,.py,1397,45601,True
pytest,testing/test_stash.py,test_stash.py,testing,Python,.py,59,1876,True
pytest,testing/test_stepwise.py,test_stepwise.py,testing,Python,.py,455,16450,True
pytest,testing/test_subtests.py,test_subtests.py,testing,Python,.py,940,34848,True
pytest,testing/test_terminal.py,test_terminal.py,testing,Python,.py,3156,118988,True
pytest,testing/test_threadexception.py,test_threadexception.py,testing,Python,.py,210,7182,True
pytest,testing/test_tmpdir.py,test_tmpdir.py,testing,Python,.py,747,29950,True
pytest,testing/test_unittest.py,test_unittest.py,testing,Python,.py,1481,51378,True
pytest,testing/test_unraisableexception.py,test_unraisableexception.py,testing,Python,.py,433,16687,True
pytest,testing/test_warning_types.py,test_warning_types.py,testing,Python,.py,41,1508,True
pytest,testing/test_warnings.py,test_warnings.py,testing,Python,.py,1010,39204,True
pytest,testing/typing_checks.py,typing_checks.py,testing,Python,.py,54,1925,False
pytest,testing/typing_raises_group.py,typing_raises_group.py,testing,Python,.py,176,8364,False
requests,docs/_themes/flask_theme_support.py,flask_theme_support.py,docs/_themes,Python,.py,74,4875,False
requests,docs/conf.py,conf.py,docs,Python,.py,291,12148,False
requests,setup.py,setup.py,,Python,.py,6,179,False
requests,src/requests/__init__.py,__init__.py,src/requests,Python,.py,184,5637,False
requests,src/requests/__version__.py,__version__.py,src/requests,Python,.py,13,435,False
requests,src/requests/_internal_utils.py,_internal_utils.py,src/requests,Python,.py,40,1542,False
requests,src/requests/_types.py,_types.py,src/requests,Python,.py,148,6041,False
requests,src/requests/adapters.py,adapters.py,src/requests,Python,.py,634,27992,False
requests,src/requests/api.py,api.py,src/requests,Python,.py,139,7152,False
requests,src/requests/auth.py,auth.py,src/requests,Python,.py,283,12107,False
requests,src/requests/certs.py,certs.py,src/requests,Python,.py,13,430,False
requests,src/requests/compat.py,compat.py,src/requests,Python,.py,94,2494,False
requests,src/requests/cookies.py,cookies.py,src/requests,Python,.py,503,21504,False
requests,src/requests/exceptions.py,exceptions.py,src/requests,Python,.py,98,4564,False
requests,src/requests/help.py,help.py,src/requests,Python,.py,110,4068,False
requests,src/requests/hooks.py,hooks.py,src/requests,Python,.py,35,1138,False
requests,src/requests/models.py,models.py,src/requests,Python,.py,988,41462,False
requests,src/requests/packages.py,packages.py,src/requests,Python,.py,19,904,False
requests,src/requests/sessions.py,sessions.py,src/requests,Python,.py,758,34072,False
requests,src/requests/status_codes.py,status_codes.py,src/requests,Python,.py,116,4351,False
requests,src/requests/structures.py,structures.py,src/requests,Python,.py,96,4134,False
requests,src/requests/utils.py,utils.py,src/requests,Python,.py,915,36061,False
requests,tests/__init__.py,__init__.py,tests,Python,.py,11,469,True
requests,tests/compat.py,compat.py,tests,Python,.py,19,480,True
requests,tests/conftest.py,conftest.py,tests,Python,.py,48,1934,True
requests,tests/test_adapters.py,test_adapters.py,tests,Python,.py,6,314,True
requests,tests/test_help.py,test_help.py,tests,Python,.py,18,839,True
requests,tests/test_hooks.py,test_hooks.py,tests,Python,.py,15,424,True
requests,tests/test_lowlevel.py,test_lowlevel.py,tests,Python,.py,329,15343,True
requests,tests/test_packages.py,test_packages.py,tests,Python,.py,7,229,True
requests,tests/test_requests.py,test_requests.py,tests,Python,.py,2597,108534,True
requests,tests/test_structures.py,test_structures.py,tests,Python,.py,71,2757,True
requests,tests/test_testserver.py,test_testserver.py,tests,Python,.py,129,5547,True
requests,tests/test_utils.py,test_utils.py,tests,Python,.py,875,31454,True
requests,tests/testserver/__init__.py,__init__.py,tests/testserver,Python,.py,0,0,True
requests,tests/testserver/server.py,server.py,tests/testserver,Python,.py,144,5147,True
requests,tests/utils.py,utils.py,tests,Python,.py,15,366,True
scikit-learn,.devcontainer/setup.sh,setup.sh,.devcontainer,Shell,.sh,16,681,False
scikit-learn,.github/scripts/add_or_remove_no_pr_warning.py,add_or_remove_no_pr_warning.py,.github/scripts,Python,.py,43,1889,False
scikit-learn,.github/scripts/first-time-contributor.py,first-time-contributor.py,.github/scripts,Python,.py,93,3765,False
scikit-learn,.github/scripts/label_title_regex.py,label_title_regex.py,.github/scripts,Python,.py,17,663,False
scikit-learn,.spin/cmds.py,cmds.py,.spin,Python,.py,23,793,False
scikit-learn,asv_benchmarks/benchmarks/__init__.py,__init__.py,asv_benchmarks/benchmarks,Python,.py,1,49,False
scikit-learn,asv_benchmarks/benchmarks/cluster.py,cluster.py,asv_benchmarks/benchmarks,Python,.py,79,2925,False
scikit-learn,asv_benchmarks/benchmarks/common.py,common.py,asv_benchmarks/benchmarks,Python,.py,191,7347,False
scikit-learn,asv_benchmarks/benchmarks/datasets.py,datasets.py,asv_benchmarks/benchmarks,Python,.py,134,5191,False
scikit-learn,asv_benchmarks/benchmarks/decomposition.py,decomposition.py,asv_benchmarks/benchmarks,Python,.py,68,2406,False
scikit-learn,asv_benchmarks/benchmarks/ensemble.py,ensemble.py,asv_benchmarks/benchmarks,Python,.py,87,2995,False
scikit-learn,asv_benchmarks/benchmarks/linear_model.py,linear_model.py,asv_benchmarks/benchmarks,Python,.py,183,6606,False
scikit-learn,asv_benchmarks/benchmarks/manifold.py,manifold.py,asv_benchmarks/benchmarks,Python,.py,22,820,False
scikit-learn,asv_benchmarks/benchmarks/metrics.py,metrics.py,asv_benchmarks/benchmarks,Python,.py,34,1363,False
scikit-learn,asv_benchmarks/benchmarks/model_selection.py,model_selection.py,asv_benchmarks/benchmarks,Python,.py,57,2371,False
scikit-learn,asv_benchmarks/benchmarks/neighbors.py,neighbors.py,asv_benchmarks/benchmarks,Python,.py,26,1140,False
scikit-learn,asv_benchmarks/benchmarks/svm.py,svm.py,asv_benchmarks/benchmarks,Python,.py,20,762,False
scikit-learn,asv_benchmarks/benchmarks/utils.py,utils.py,asv_benchmarks/benchmarks,Python,.py,32,1310,False
scikit-learn,benchmarks/bench_20newsgroups.py,bench_20newsgroups.py,benchmarks,Python,.py,83,3121,False
scikit-learn,benchmarks/bench_covertype.py,bench_covertype.py,benchmarks,Python,.py,201,7285,False
scikit-learn,benchmarks/bench_feature_expansions.py,bench_feature_expansions.py,benchmarks,Python,.py,51,1820,False
scikit-learn,benchmarks/bench_glm.py,bench_glm.py,benchmarks,Python,.py,40,1479,False
scikit-learn,benchmarks/bench_glmnet.py,bench_glmnet.py,benchmarks,Python,.py,110,3968,False
scikit-learn,benchmarks/bench_hist_gradient_boosting.py,bench_hist_gradient_boosting.py,benchmarks,Python,.py,258,9516,False
scikit-learn,benchmarks/bench_hist_gradient_boosting_adult.py,bench_hist_gradient_boosting_adult.py,benchmarks,Python,.py,84,3507,False
scikit-learn,benchmarks/bench_hist_gradient_boosting_categorical_only.py,bench_hist_gradient_boosting_categorical_only.py,benchmarks,Python,.py,65,2622,False
scikit-learn,benchmarks/bench_hist_gradient_boosting_higgsboson.py,bench_hist_gradient_boosting_higgsboson.py,benchmarks,Python,.py,106,4246,False
scikit-learn,benchmarks/bench_hist_gradient_boosting_threading.py,bench_hist_gradient_boosting_threading.py,benchmarks,Python,.py,298,11031,False
scikit-learn,benchmarks/bench_isolation_forest.py,bench_isolation_forest.py,benchmarks,Python,.py,137,5496,False
scikit-learn,benchmarks/bench_isolation_forest_predict.py,bench_isolation_forest_predict.py,benchmarks,Python,.py,171,6674,False
scikit-learn,benchmarks/bench_isotonic.py,bench_isotonic.py,benchmarks,Python,.py,87,3262,False
scikit-learn,benchmarks/bench_kernel_pca_solvers_time_vs_n_components.py,bench_kernel_pca_solvers_time_vs_n_components.py,benchmarks,Python,.py,150,5416,False
scikit-learn,benchmarks/bench_kernel_pca_solvers_time_vs_n_samples.py,bench_kernel_pca_solvers_time_vs_n_samples.py,benchmarks,Python,.py,154,5765,False
scikit-learn,benchmarks/bench_lasso.py,bench_lasso.py,benchmarks,Python,.py,78,3098,False
scikit-learn,benchmarks/bench_lof.py,bench_lof.py,benchmarks,Python,.py,94,3526,False
scikit-learn,benchmarks/bench_mnist.py,bench_mnist.py,benchmarks,Python,.py,200,6931,False
scikit-learn,benchmarks/bench_online_ocsvm.py,bench_online_ocsvm.py,benchmarks,Python,.py,236,9419,False
scikit-learn,benchmarks/bench_pca_solvers.py,bench_pca_solvers.py,benchmarks,Python,.py,151,5814,False
scikit-learn,benchmarks/bench_plot_fastkmeans.py,bench_plot_fastkmeans.py,benchmarks,Python,.py,115,4428,False
scikit-learn,benchmarks/bench_plot_hierarchical.py,bench_plot_hierarchical.py,benchmarks,Python,.py,59,2555,False
scikit-learn,benchmarks/bench_plot_incremental_pca.py,bench_plot_incremental_pca.py,benchmarks,Python,.py,129,5561,False
scikit-learn,benchmarks/bench_plot_lasso_path.py,bench_plot_lasso_path.py,benchmarks,Python,.py,92,3918,False
scikit-learn,benchmarks/bench_plot_neighbors.py,bench_plot_neighbors.py,benchmarks,Python,.py,153,5720,False
scikit-learn,benchmarks/bench_plot_nmf.py,bench_plot_nmf.py,benchmarks,Python,.py,397,15395,False
scikit-learn,benchmarks/bench_plot_omp_lars.py,bench_plot_omp_lars.py,benchmarks,Python,.py,102,4416,False
scikit-learn,benchmarks/bench_plot_parallel_pairwise.py,bench_plot_parallel_pairwise.py,benchmarks,Python,.py,33,1243,False
scikit-learn,benchmarks/bench_plot_polynomial_kernel_approximation.py,bench_plot_polynomial_kernel_approximation.py,benchmarks,Python,.py,146,6028,False
scikit-learn,benchmarks/bench_plot_randomized_svd.py,bench_plot_randomized_svd.py,benchmarks,Python,.py,454,18123,False
scikit-learn,benchmarks/bench_plot_svd.py,bench_plot_svd.py,benchmarks,Python,.py,63,2759,False
scikit-learn,benchmarks/bench_plot_ward.py,bench_plot_ward.py,benchmarks,Python,.py,40,1270,False
scikit-learn,benchmarks/bench_random_projections.py,bench_random_projections.py,benchmarks,Python,.py,255,8566,False
scikit-learn,benchmarks/bench_rcv1_logreg_convergence.py,bench_rcv1_logreg_convergence.py,benchmarks,Python,.py,264,7745,False
scikit-learn,benchmarks/bench_saga.py,bench_saga.py,benchmarks,Python,.py,346,11247,False
scikit-learn,benchmarks/bench_sample_without_replacement.py,bench_sample_without_replacement.py,benchmarks,Python,.py,194,7431,False
scikit-learn,benchmarks/bench_sgd_regression.py,bench_sgd_regression.py,benchmarks,Python,.py,129,5334,False
scikit-learn,benchmarks/bench_sparsify.py,bench_sparsify.py,benchmarks,Python,.py,81,3357,False
scikit-learn,benchmarks/bench_text_vectorizers.py,bench_text_vectorizers.py,benchmarks,Python,.py,52,1920,False
scikit-learn,benchmarks/bench_tree.py,bench_tree.py,benchmarks,Python,.py,96,3624,False
scikit-learn,benchmarks/bench_tsne_mnist.py,bench_tsne_mnist.py,benchmarks,Python,.py,176,6416,False
scikit-learn,benchmarks/plot_tsne_mnist.py,plot_tsne_mnist.py,benchmarks,Python,.py,27,857,False
scikit-learn,build_tools/check-meson-openmp-dependencies.py,check-meson-openmp-dependencies.py,build_tools,Python,.py,137,5460,False
scikit-learn,build_tools/circle/build_doc.sh,build_doc.sh,build_tools/circle,Shell,.sh,239,9625,False
scikit-learn,build_tools/circle/checkout_merge_commit.sh,checkout_merge_commit.sh,build_tools/circle,Shell,.sh,26,920,False
scikit-learn,build_tools/circle/download_documentation.sh,download_documentation.sh,build_tools/circle,Shell,.sh,6,127,False
scikit-learn,build_tools/circle/list_versions.py,list_versions.py,build_tools/circle,Python,.py,120,5055,False
scikit-learn,build_tools/circle/push_doc.sh,push_doc.sh,build_tools/circle,Shell,.sh,55,1581,False
scikit-learn,build_tools/generate_authors_table.py,generate_authors_table.py,build_tools,Python,.py,212,8116,False
scikit-learn,build_tools/get_comment.py,get_comment.py,build_tools,Python,.py,318,12039,False
scikit-learn,build_tools/github/autoclose_prs.py,autoclose_prs.py,build_tools/github,Python,.py,49,1785,False
scikit-learn,build_tools/github/build_source.sh,build_source.sh,build_tools/github,Shell,.sh,14,399,False
scikit-learn,build_tools/github/check_build_trigger.sh,check_build_trigger.sh,build_tools/github,Shell,.sh,10,328,False
scikit-learn,build_tools/github/check_wheels.py,check_wheels.py,build_tools/github,Python,.py,22,805,False
scikit-learn,build_tools/github/combine_coverage_reports.sh,combine_coverage_reports.sh,build_tools/github,Shell,.sh,13,405,False
scikit-learn,build_tools/github/create_gpu_environment.sh,create_gpu_environment.sh,build_tools/github,Shell,.sh,20,982,False
scikit-learn,build_tools/github/install.sh,install.sh,build_tools/github,Shell,.sh,126,5551,False
scikit-learn,build_tools/github/repair_windows_wheels.sh,repair_windows_wheels.sh,build_tools/github,Shell,.sh,13,350,False
scikit-learn,build_tools/github/test_docs.sh,test_docs.sh,build_tools/github,Shell,.sh,16,808,True
scikit-learn,build_tools/github/test_pytest_soft_dependency.sh,test_pytest_soft_dependency.sh,build_tools/github,Shell,.sh,20,691,True
scikit-learn,build_tools/github/test_script.sh,test_script.sh,build_tools/github,Shell,.sh,52,2105,True
scikit-learn,build_tools/github/test_source.sh,test_source.sh,build_tools/github,Shell,.sh,12,305,True
scikit-learn,build_tools/github/upload_anaconda.sh,upload_anaconda.sh,build_tools/github,Shell,.sh,11,414,False
scikit-learn,build_tools/github/vendor.py,vendor.py,build_tools/github,Python,.py,74,3036,False
scikit-learn,build_tools/linting.sh,linting.sh,build_tools,Shell,.sh,135,4992,False
scikit-learn,build_tools/shared.sh,shared.sh,build_tools,Shell,.sh,66,2439,False
scikit-learn,build_tools/update_environments_and_lock_files.py,update_environments_and_lock_files.py,build_tools,Python,.py,793,28179,False
scikit-learn,build_tools/wheels/check_license.py,check_license.py,build_tools/wheels,Python,.py,23,817,False
scikit-learn,build_tools/wheels/cibw_before_build.sh,cibw_before_build.sh,build_tools/wheels,Shell,.sh,14,520,False
scikit-learn,build_tools/wheels/configure_macos_env.sh,configure_macos_env.sh,build_tools/wheels,Shell,.sh,24,1252,False
scikit-learn,build_tools/wheels/test_wheels.sh,test_wheels.sh,build_tools/wheels,Shell,.sh,23,983,True
scikit-learn,doc/api_reference.py,api_reference.py,doc,Python,.py,1352,49353,False
scikit-learn,doc/conf.py,conf.py,doc,Python,.py,928,39320,False
scikit-learn,doc/conftest.py,conftest.py,doc,Python,.py,139,5641,False
scikit-learn,doc/js/scripts/api-search.js,api-search.js,doc/js/scripts,JavaScript,.js,11,428,False
scikit-learn,doc/js/scripts/dropdown.js,dropdown.js,doc/js/scripts,JavaScript,.js,56,2446,False
scikit-learn,doc/js/scripts/sg_plotly_resize.js,sg_plotly_resize.js,doc/js/scripts,JavaScript,.js,8,455,False
scikit-learn,doc/js/scripts/theme-observer.js,theme-observer.js,doc/js/scripts,JavaScript,.js,22,671,False
scikit-learn,doc/js/scripts/vendor/svg-pan-zoom.min.js,svg-pan-zoom.min.js,doc/js/scripts/vendor,JavaScript,.js,31,31189,False
scikit-learn,doc/js/scripts/version-switcher.js,version-switcher.js,doc/js/scripts,JavaScript,.js,37,1616,False
scikit-learn,doc/sphinxext/allow_nan_estimators.py,allow_nan_estimators.py,doc/sphinxext,Python,.py,53,2327,False
scikit-learn,doc/sphinxext/autoshortsummary.py,autoshortsummary.py,doc/sphinxext,Python,.py,39,1891,False
scikit-learn,doc/sphinxext/doi_role.py,doi_role.py,doc/sphinxext,Python,.py,39,1666,False
scikit-learn,doc/sphinxext/dropdown_anchors.py,dropdown_anchors.py,doc/sphinxext,Python,.py,45,2373,False
scikit-learn,doc/sphinxext/github_link.py,github_link.py,doc/sphinxext,Python,.py,70,2701,False
scikit-learn,doc/sphinxext/override_pst_pagetoc.py,override_pst_pagetoc.py,doc/sphinxext,Python,.py,66,3547,False
scikit-learn,doc/sphinxext/sphinx_issues.py,sphinx_issues.py,doc/sphinxext,Python,.py,190,8117,False
scikit-learn,examples/applications/plot_cyclical_feature_engineering.py,plot_cyclical_feature_engineering.py,examples/applications,Python,.py,770,32508,False
scikit-learn,examples/applications/plot_digits_denoising.py,plot_digits_denoising.py,examples/applications,Python,.py,127,5229,False
scikit-learn,examples/applications/plot_face_recognition.py,plot_face_recognition.py,examples/applications,Python,.py,220,9596,False
scikit-learn,examples/applications/plot_model_complexity_influence.py,plot_model_complexity_influence.py,examples/applications,Python,.py,248,10564,False
scikit-learn,examples/applications/plot_out_of_core_classification.py,plot_out_of_core_classification.py,examples/applications,Python,.py,346,13491,False
scikit-learn,examples/applications/plot_outlier_detection_wine.py,plot_outlier_detection_wine.py,examples/applications,Python,.py,120,4897,False
scikit-learn,examples/applications/plot_prediction_latency.py,plot_prediction_latency.py,examples/applications,Python,.py,287,11145,False
scikit-learn,examples/applications/plot_species_distribution_modeling.py,plot_species_distribution_modeling.py,examples/applications,Python,.py,197,7770,False
scikit-learn,examples/applications/plot_stock_market.py,plot_stock_market.py,examples/applications,Python,.py,239,8268,False
scikit-learn,examples/applications/plot_time_series_lagged_features.py,plot_time_series_lagged_features.py,examples/applications,Python,.py,379,16324,False
scikit-learn,examples/applications/plot_tomography_l1_reconstruction.py,plot_tomography_l1_reconstruction.py,examples/applications,Python,.py,120,5494,False
scikit-learn,examples/applications/plot_topics_extraction_with_nmf_lda.py,plot_topics_extraction_with_nmf_lda.py,examples/applications,Python,.py,194,6687,False
scikit-learn,examples/applications/plot_wikipedia_principal_eigenvector.py,plot_wikipedia_principal_eigenvector.py,examples/applications,Python,.py,196,8061,False
scikit-learn,examples/bicluster/plot_bicluster_newsgroups.py,plot_bicluster_newsgroups.py,examples/bicluster,Python,.py,131,5351,False
scikit-learn,examples/bicluster/plot_spectral_biclustering.py,plot_spectral_biclustering.py,examples/bicluster,Python,.py,103,4676,False
scikit-learn,examples/bicluster/plot_spectral_coclustering.py,plot_spectral_coclustering.py,examples/bicluster,Python,.py,41,1746,False
scikit-learn,examples/calibration/plot_calibration.py,plot_calibration.py,examples/calibration,Python,.py,117,4672,False
scikit-learn,examples/calibration/plot_calibration_curve.py,plot_calibration_curve.py,examples/calibration,Python,.py,285,11519,False
scikit-learn,examples/calibration/plot_calibration_multiclass.py,plot_calibration_multiclass.py,examples/calibration,Python,.py,264,10759,False
scikit-learn,examples/calibration/plot_compare_calibration.py,plot_compare_calibration.py,examples/calibration,Python,.py,257,12177,False
scikit-learn,examples/callbacks/plot_callback_support.py,plot_callback_support.py,examples/callbacks,Python,.py,352,18569,False
scikit-learn,examples/callbacks/plot_scoring_monitor.py,plot_scoring_monitor.py,examples/callbacks,Python,.py,228,10655,False
scikit-learn,examples/classification/plot_classification_probability.py,plot_classification_probability.py,examples/classification,Python,.py,219,8835,False
scikit-learn,examples/classification/plot_classifier_comparison.py,plot_classifier_comparison.py,examples/classification,Python,.py,138,4944,False
scikit-learn,examples/classification/plot_digits_classification.py,plot_digits_classification.py,examples/classification,Python,.py,102,4557,False
